pad_scraped,pad_Neighborhood,pad_Count Listings,pad_Med. Price/mo.,pad_Avg. Price/mo.,pad_Avg. Beds,pad_Med. Price/mo./Bed,pad_Avg. Price/mo./Bed
2017-12-18,Dorchester,132,2700.0,2858.92,2.53,1067.07,1129.87
2017-12-18,Downtown,341,3574.0,4522.98,1.25,2854.18,3612.03
2017-12-18,East Boston,126,2350.0,2453.79,2.25,1042.61,1088.65
2017-12-18,Fenway,1156,2800.0,3471.0,1.51,1851.72,2295.47
2017-12-18,Hyde Park,7,2995.0,2724.14,2.43,1233.24,1121.71
2017-12-18,Jamaica Plain,258,3200.0,3437.14,2.33,1376.0,1477.97
2017-12-18,Leather District,11,3269.0,3208.73,1.64,1997.72,1960.89
2017-12-18,Longwood Medical Area,27,2600.0,3010.37,0.96,2700.0,3126.15
2017-12-18,Mattapan,21,2200.0,2745.1,2.71,810.53,1011.35
2017-12-18,Mission Hill,504,3675.0,3934.71,3.04,1209.8,1295.29
2017-12-18,North End,306,2700.0,3031.29,1.86,1454.58,1633.05
2017-12-18,Roslindale,18,2497.5,2477.17,2.28,1096.46,1087.54
2017-12-18,Roxbury,242,3000.0,3575.62,2.69,1115.21,1329.18
2017-12-18,South Boston,213,3025.0,3445.07,1.99,1519.63,1730.66
2017-12-18,South Boston Waterfront,124,3722.0,4307.95,1.31,2848.94,3297.44
2017-12-18,South End,275,3400.0,3846.14,1.52,2236.84,2530.35
2017-12-18,West End,66,6294.0,5908.24,1.27,4945.29,4642.19
2017-12-18,West Roxbury,59,2200.0,2214.27,1.73,1272.55,1280.8
2018-01-18,Allston,3781,3000.0,3153.14,2.7,1110.53,1167.22
2018-01-18,Back Bay,450,3000.0,3665.77,1.17,2571.43,3142.09
2018-01-18,Bay Village,54,2400.0,2804.89,1.22,1963.64,2294.91
2018-01-18,Beacon Hill,201,2820.0,3134.27,1.36,2068.69,2299.23
2018-01-18,Brighton,3519,2650.0,2826.95,2.65,1001.33,1068.19
2018-01-18,Charlestown,95,2650.0,3164.21,1.69,1563.66,1867.08
2018-01-18,Chinatown,116,5082.5,5504.63,1.47,3447.78,3734.13
2018-01-18,Dorchester,150,2600.0,2814.47,2.47,1051.21,1137.92
2018-01-18,Downtown,361,3474.0,4240.47,1.42,2444.67,2984.03
2018-01-18,East Boston,139,2300.0,2433.37,2.25,1021.41,1080.64
2018-01-18,Fenway,2275,2630.0,3094.21,1.44,1824.16,2146.14
2018-01-18,Hyde Park,20,2225.0,2512.7,1.8,1236.11,1395.94
2018-01-18,Jamaica Plain,266,3091.5,3290.95,2.33,1324.22,1409.65
2018-01-18,Leather District,10,3547.5,3360.7,1.7,2086.76,1976.88
2018-01-18,Longwood Medical Area,54,2500.0,2604.98,0.85,2934.78,3058.02
2018-01-18,Mattapan,31,2600.0,3006.9,2.61,995.06,1150.79
2018-01-18,Mission Hill,890,3800.0,4019.59,3.13,1213.49,1283.62
2018-01-18,North End,294,2695.0,2957.19,1.84,1467.28,1610.03
2018-01-18,Roslindale,20,2372.5,2575.8,2.05,1157.32,1256.49
2018-01-18,Roxbury,335,2950.0,3302.76,2.54,1159.92,1298.62
2018-01-18,South Boston,210,2947.0,3091.98,1.98,1487.67,1560.86
2018-01-18,South Boston Waterfront,87,3300.0,3865.74,1.16,2842.57,3329.89
2018-01-18,South End,307,3400.0,3761.87,1.57,2165.56,2396.05
2018-01-18,West End,67,5853.0,5295.33,1.22,4782.33,4326.67
2018-01-18,West Roxbury,115,2430.0,2417.2,1.83,1324.41,1317.43
2018-02-21,Allston,5118,3046.0,3251.36,2.87,1060.79,1132.31
2018-02-21,Back Bay,486,2972.5,3618.6,1.19,2495.05,3037.38
2018-02-21,Bay Village,61,1775.0,2451.56,0.97,1835.17,2534.66
2018-02-21,Beacon Hill,312,2850.0,3121.78,1.45,1967.26,2154.86
2018-02-21,Brighton,4179,2700.0,2892.51,2.75,981.16,1051.11
2018-02-21,Charlestown,114,2800.0,3195.68,1.81,1549.51,1768.48
2018-02-21,Chinatown,116,6241.5,5972.48,1.48,4209.38,4027.95
2018-02-21,Dorchester,167,2600.0,2808.74,2.72,954.29,1030.9
2018-02-21,Downtown,373,3695.0,4736.35,1.4,2640.3,3384.4
2018-02-21,East Boston,202,2535.0,2588.62,2.62,968.0,988.47
2018-02-21,Fenway,2701,2750.0,3320.84,1.55,1774.0,2142.25
2018-02-21,Hyde Park,19,2250.0,2857.47,1.84,1221.43,1551.2
2018-02-21,Jamaica Plain,413,2900.0,3197.55,2.62,1106.93,1220.51
2018-02-21,Leather District,10,3060.0,3146.5,1.6,1912.5,1966.56
2018-02-21,Longwood Medical Area,48,2600.0,3091.0,1.19,2189.47,2602.95
2018-02-21,Mattapan,25,2895.0,3230.52,2.68,1080.22,1205.42
2018-02-21,Mission Hill,1467,3800.0,3891.48,3.29,1156.08,1183.91
2018-02-21,North End,368,2695.0,2940.38,1.92,1402.77,1530.5
2018-02-21,Roslindale,12,2550.0,2642.5,3.0,850.0,880.83
2018-02-21,Roxbury,456,3400.0,3657.44,2.93,1158.74,1246.48
2018-02-21,South Boston,213,2800.0,3253.06,1.97,1420.0,1649.77
2018-02-21,South Boston Waterfront,139,3122.0,3715.12,1.17,2678.75,3187.66
2018-02-21,South End,285,3400.0,3899.76,1.71,1985.66,2277.53
2018-02-21,West End,82,6655.0,5810.0,1.22,5457.1,4764.2
2018-02-21,West Roxbury,119,2450.0,2504.29,1.87,1313.29,1342.39
2018-03-18,Allston,4180,3000.0,3216.45,2.82,1062.8,1139.48
2018-03-18,Back Bay,619,2855.0,3680.94,1.16,2471.67,3186.71
2018-03-18,Bay Village,67,2300.0,2650.99,1.16,1975.64,2277.13
2018-03-18,Beacon Hill,367,2800.0,2996.93,1.37,2038.89,2182.29
2018-03-18,Brighton,3523,2700.0,2867.26,2.71,997.18,1058.96
2018-03-18,Charlestown,119,3025.0,3386.53,1.69,1790.92,2004.96
2018-03-18,Chinatown,135,7168.0,6637.43,1.46,4912.08,4548.49
2018-03-18,Dorchester,143,2550.0,2621.73,2.44,1044.84,1074.23
2018-03-18,Downtown,398,3847.0,5073.21,1.29,2990.44,3943.63
2018-03-18,East Boston,171,2600.0,2738.17,2.65,979.3,1031.34
2018-03-18,Fenway,2446,2800.0,3356.5,1.58,1776.14,2129.15
2018-03-18,Hyde Park,11,2350.0,2625.91,2.0,1175.0,1312.95
2018-03-18,Jamaica Plain,408,2997.5,3279.28,2.72,1100.79,1204.27
2018-03-18,Leather District,11,3395.0,3190.0,1.64,2074.72,1949.44
2018-03-18,Longwood Medical Area,32,2700.0,3331.34,1.75,1542.86,1903.62
2018-03-18,Mattapan,14,2450.0,2321.43,2.93,836.59,792.68
2018-03-18,Mission Hill,1486,3700.0,3827.68,3.21,1152.42,1192.19
2018-03-18,North End,483,2700.0,3025.81,1.9,1417.5,1588.55
2018-03-18,Roslindale,14,2372.5,2435.64,2.57,922.64,947.19
2018-03-18,Roxbury,453,3350.0,3616.81,2.8,1194.92,1290.09
2018-03-18,South Boston,199,2942.0,3605.61,1.89,1552.94,1903.23
2018-03-18,South Boston Waterfront,122,3276.0,4054.02,1.14,2875.34,3558.2
2018-03-18,South End,357,3300.0,3634.47,1.57,2100.0,2312.85
2018-03-18,West End,87,6963.0,6169.56,1.24,5609.08,4969.93
2018-03-18,West Roxbury,89,2430.0,2488.6,1.89,1287.32,1318.36
2018-04-18,Allston,4860,2950.0,3145.99,2.75,1072.33,1143.57
2018-04-18,Back Bay,625,2895.0,3577.61,1.19,2435.23,3009.43
2018-04-18,Bay Village,67,2300.0,2764.78,1.22,1879.27,2259.02
2018-04-18,Beacon Hill,382,2750.0,2920.1,1.33,2067.91,2195.83
2018-04-18,Brighton,4519,2700.0,2866.72,2.71,997.65,1059.26
2018-04-18,Charlestown,99,2695.0,3086.73,1.67,1617.0,1852.04
2018-04-18,Chinatown,120,5045.5,6202.88,1.39,3625.51,4457.16
2018-04-18,Dorchester,179,2610.0,2784.97,2.76,945.73,1009.13
2018-04-18,Downtown,397,3600.0,4736.86,1.42,2529.56,3328.38
2018-04-18,East Boston,237,2600.0,2727.65,2.65,979.65,1027.75
2018-04-18,Fenway,2607,2795.0,3317.1,1.55,1806.29,2143.7
2018-04-18,Hyde Park,27,2100.0,2608.19,1.93,1090.38,1354.25
2018-04-18,Jamaica Plain,439,3100.0,3276.04,2.82,1099.27,1161.7
2018-04-18,Leather District,11,3460.0,3853.91,1.73,2003.16,2231.21
2018-04-18,Longwood Medical Area,54,2700.0,3156.78,1.48,1822.5,2130.83
2018-04-18,Mattapan,27,2600.0,2737.04,2.81,923.68,972.37
2018-04-18,Mission Hill,1644,3600.0,3756.04,3.17,1134.45,1183.62
2018-04-18,North End,616,2700.0,3006.02,1.94,1394.13,1552.14
2018-04-18,Roslindale,17,2600.0,2596.76,2.76,940.43,939.26
2018-04-18,Roxbury,491,3400.0,3576.49,2.88,1178.95,1240.15
2018-04-18,South Boston,190,2947.0,3359.91,2.02,1461.96,1666.79
2018-04-18,South Boston Waterfront,133,3200.0,4097.5,1.23,2595.12,3322.98
2018-04-18,South End,334,3200.0,3553.51,1.59,2016.6,2239.38
2018-04-18,West End,96,6824.0,6217.1,1.31,5199.24,4736.84
2018-04-18,West Roxbury,130,2430.0,2412.12,1.84,1321.76,1312.03
2018-05-18,Allston,4342,2821.0,3083.84,2.62,1076.63,1176.94
2018-05-18,Back Bay,650,3000.0,3522.45,1.17,2562.42,3008.66
2018-05-18,Bay Village,70,2475.0,2930.86,1.23,2014.53,2385.58
2018-05-18,Beacon Hill,327,2730.0,2804.56,1.28,2130.57,2188.76
2018-05-18,Brighton,4506,2650.0,2813.24,2.58,1026.29,1089.51
2018-05-18,Charlestown,89,2800.0,3380.96,1.6,1754.93,2119.05
2018-05-18,Chinatown,162,4047.5,5343.9,1.27,3198.51,4222.98
2018-05-18,Dorchester,227,2700.0,2879.41,2.95,916.14,977.02
2018-05-18,Downtown,478,3500.0,4594.73,1.37,2562.02,3363.37
2018-05-18,East Boston,216,2700.0,2869.24,2.82,957.64,1017.66
2018-05-18,Fenway,2447,2727.0,3265.34,1.45,1876.01,2246.36
2018-05-18,Hyde Park,19,2200.0,2641.26,1.89,1161.11,1394.0
2018-05-18,Jamaica Plain,474,3100.0,3310.18,2.8,1108.98,1184.17
2018-05-18,Leather District,16,3197.5,3620.38,1.81,1764.14,1997.45
2018-05-18,Longwood Medical Area,63,2700.0,3006.05,1.29,2100.0,2338.04
2018-05-18,Mattapan,22,2847.5,2875.91,2.64,1080.09,1090.86
2018-05-18,Mission Hill,1419,3600.0,3686.26,3.06,1176.51,1204.7
2018-05-18,North End,613,2750.0,3019.59,1.9,1447.0,1588.85
2018-05-18,Roslindale,27,2400.0,2499.26,2.56,939.13,977.97
2018-05-18,Roxbury,526,3400.0,3575.44,2.77,1225.77,1289.02
2018-05-18,South Boston,252,3262.5,3888.47,1.96,1667.65,1987.62
2018-05-18,South Boston Waterfront,145,3535.0,4180.9,1.23,2863.55,3386.76
2018-05-18,South End,431,3300.0,3482.38,1.51,2188.15,2309.08
2018-05-18,West End,70,7278.5,6559.49,1.26,5789.72,5217.77
2018-05-18,West Roxbury,129,2400.0,2394.15,1.74,1376.0,1372.64
2018-07-18,Allston,4290,2900.0,3132.62,2.71,1069.0,1154.75
2018-07-18,Back Bay,777,3100.0,3566.5,1.26,2460.37,2830.61
2018-07-18,Bay Village,52,3100.0,3196.48,1.38,2238.89,2308.57
2018-07-18,Beacon Hill,278,2800.0,2969.35,1.3,2150.28,2280.33
2018-07-18,Brighton,5454,2700.0,2861.32,2.62,1030.64,1092.22
2018-07-18,Charlestown,101,2700.0,3415.84,1.85,1458.29,1844.92
2018-07-18,Chinatown,173,7495.0,6281.54,1.18,6356.05,5326.99
2018-07-18,Dorchester,290,2797.5,2928.49,3.17,882.78,924.11
2018-07-18,Downtown,527,3300.0,4589.74,1.39,2366.12,3290.87
2018-07-18,East Boston,206,2800.0,2922.03,2.82,992.77,1036.04
2018-07-18,Fenway,2628,2700.0,3150.49,1.45,1860.9,2171.38
2018-07-18,Hyde Park,29,2200.0,2575.97,2.07,1063.33,1245.05
2018-07-18,Jamaica Plain,527,3000.0,3315.49,2.75,1091.1,1205.84
2018-07-18,Leather District,18,3150.0,3463.06,2.06,1532.43,1684.73
2018-07-18,Longwood Medical Area,71,2450.0,2775.72,1.01,2415.97,2737.17
2018-07-18,Mattapan,26,2700.0,2737.69,3.08,877.5,889.75
2018-07-18,Mission Hill,1424,3600.0,3785.7,3.13,1150.97,1210.33
2018-07-18,North End,722,2800.0,3005.76,1.91,1464.93,1572.58
2018-07-18,Roslindale,30,2350.0,2480.9,2.63,892.41,942.11
2018-07-18,Roxbury,521,3200.0,3458.87,2.77,1156.17,1249.7
2018-07-18,South Boston,270,3400.0,3724.33,2.12,1604.9,1757.99
2018-07-18,South Boston Waterfront,112,3490.5,4249.22,1.24,2812.49,3423.83
2018-07-18,South End,399,3300.0,3776.13,1.61,2054.13,2350.51
2018-07-18,West End,70,3477.5,5626.06,1.21,2863.82,4633.22
2018-07-18,West Roxbury,235,2460.0,2475.55,1.75,1406.57,1415.46
2018-08-18,Allston,1753,2850.0,3060.46,2.62,1086.81,1167.06
2018-08-18,Back Bay,481,3100.0,3685.42,1.23,2523.01,2999.47
2018-08-18,Bay Village,21,2600.0,3065.62,1.38,1882.76,2219.93
2018-08-18,Beacon Hill,176,2800.0,2995.92,1.36,2053.33,2197.01
2018-08-18,Brighton,3177,2700.0,2887.18,2.66,1015.74,1086.15
2018-08-18,Charlestown,80,2700.0,3157.35,1.54,1756.1,2053.56
2018-08-18,Chinatown,97,4070.0,5218.94,1.34,3036.85,3894.13
2018-08-18,Dorchester,177,2695.0,2780.33,3.02,891.62,919.85
2018-08-18,Downtown,320,3150.0,4239.71,1.37,2296.13,3090.45
2018-08-18,East Boston,163,2800.0,2976.46,2.99,935.25,994.19
2018-08-18,Fenway,1364,2606.5,3135.65,1.34,1945.96,2341.01
2018-08-18,Hyde Park,17,2200.0,2512.59,2.41,912.2,1041.8
2018-08-18,Jamaica Plain,351,3000.0,3570.22,2.64,1135.92,1351.83
2018-08-18,Leather District,9,2800.0,3038.33,2.44,1145.45,1242.95
2018-08-18,Longwood Medical Area,57,2100.0,2542.18,0.72,2919.51,3534.24
2018-08-18,Mattapan,20,2400.0,2512.0,3.3,727.27,761.21
2018-08-18,Mission Hill,667,3500.0,3902.89,2.97,1179.04,1314.76
2018-08-18,North End,327,2700.0,2892.0,1.8,1504.09,1611.05
2018-08-18,Roslindale,29,2350.0,2578.72,2.62,896.71,983.99
2018-08-18,Roxbury,334,3200.0,3367.66,2.84,1125.05,1184.0
2018-08-18,South Boston,235,3300.0,3881.49,1.93,1711.92,2013.58
2018-08-18,South Boston Waterfront,84,3338.5,4126.3,1.31,2549.4,3150.99
2018-08-18,South End,219,3300.0,3801.16,1.63,2024.37,2331.81
2018-08-18,West End,44,7155.0,6462.0,1.43,4997.14,4513.14
2018-08-18,West Roxbury,100,2465.0,2504.7,1.83,1346.99,1368.69
2018-09-18,Allston,1536,2800.0,3051.85,2.52,1112.18,1212.22
2018-09-18,Back Bay,512,3100.0,3623.87,1.29,2412.16,2819.79
2018-09-18,Bay Village,19,3100.0,3086.79,1.16,2677.27,2665.86
2018-09-18,Beacon Hill,176,2800.0,3030.32,1.34,2088.14,2259.9
2018-09-18,Brighton,2527,2650.0,2850.95,2.61,1016.01,1093.06
2018-09-18,Charlestown,65,2600.0,3010.37,1.34,1942.53,2249.13
2018-09-18,Chinatown,96,5427.5,5970.74,1.41,3859.56,4245.86
2018-09-18,Dorchester,128,2500.0,2600.49,2.77,901.41,937.64
2018-09-18,Downtown,364,3362.5,4515.56,1.3,2576.74,3460.35
2018-09-18,East Boston,89,3000.0,3037.2,2.92,1026.92,1039.66
2018-09-18,Fenway,1089,2700.0,3220.04,1.34,2016.67,2405.09
2018-09-18,Hyde Park,17,2399.0,2547.47,2.53,948.44,1007.14
2018-09-18,Jamaica Plain,247,2900.0,3405.36,2.47,1174.26,1378.89
2018-09-18,Leather District,4,3950.0,4025.0,2.5,1580.0,1610.0
2018-09-18,Longwood Medical Area,28,2450.0,3335.96,1.36,1805.26,2458.08
2018-09-18,Mattapan,24,2400.0,2451.42,3.04,789.04,805.95
2018-09-18,Mission Hill,399,3560.0,3887.06,2.76,1290.14,1408.66
2018-09-18,North End,284,2600.0,2743.55,1.69,1535.14,1619.89
2018-09-18,Roslindale,22,2425.0,2506.82,2.73,889.17,919.17
2018-09-18,Roxbury,242,3100.0,3379.38,2.68,1157.72,1262.05
2018-09-18,South Boston,198,3300.0,4367.29,1.79,1840.56,2435.84
2018-09-18,South Boston Waterfront,122,3600.0,4378.98,1.28,2815.38,3424.58
2018-09-18,South End,238,3400.0,4226.55,1.6,2123.88,2640.21
2018-09-18,West End,48,6387.0,5343.46,1.17,5474.57,4580.11
2018-09-18,West Roxbury,85,2525.0,2532.54,1.71,1480.17,1484.59
2018-10-18,Allston,972,3000.0,3232.36,2.67,1125.0,1212.14
2018-10-18,Back Bay,410,3157.5,3702.9,1.21,2610.03,3060.86
2018-10-18,Bay Village,17,3838.0,3822.82,1.47,2609.84,2599.52
2018-10-18,Beacon Hill,149,3162.0,3662.74,1.28,2466.69,2857.32
2018-10-18,Brighton,1843,2600.0,2891.02,2.56,1016.72,1130.52
2018-10-18,Charlestown,68,2600.0,3056.41,1.28,2032.18,2388.92
2018-10-18,Chinatown,90,4997.0,5222.8,1.49,3356.19,3507.85
2018-10-18,Dorchester,137,2500.0,2574.49,2.61,959.38,987.97
2018-10-18,Downtown,318,3748.5,4750.83,1.33,2818.02,3571.54
2018-10-18,East Boston,142,2500.0,2834.65,2.37,1056.55,1197.98
2018-10-18,Fenway,864,2735.0,3225.04,1.3,2107.98,2485.67
2018-10-18,Hyde Park,9,2900.0,2778.89,2.78,1044.0,1000.4
2018-10-18,Jamaica Plain,215,3000.0,3255.0,2.65,1131.58,1227.76
2018-10-18,Leather District,10,2662.5,3035.0,2.3,1157.61,1319.57
2018-10-18,Longwood Medical Area,20,2425.0,3254.85,1.35,1796.3,2411.0
2018-10-18,Mattapan,30,2275.0,2415.33,3.03,750.0,796.26
2018-10-18,Mission Hill,332,3600.0,4052.23,2.74,1311.96,1476.77
2018-10-18,North End,268,2650.0,2894.56,1.6,1655.48,1808.26
2018-10-18,Roslindale,30,2350.0,2557.47,2.63,892.41,971.19
2018-10-18,Roxbury,230,2997.5,3513.69,2.61,1147.13,1344.67
2018-10-18,South Boston,236,3225.0,3819.03,1.82,1770.0,2096.03
2018-10-18,South Boston Waterfront,123,3320.0,3973.45,1.18,2816.28,3370.58
2018-10-18,South End,210,3500.0,4182.44,1.5,2340.76,2797.17
2018-10-18,West End,56,6027.0,5801.05,1.25,4821.6,4640.84
2018-10-18,West Roxbury,159,2670.0,2656.98,1.69,1578.18,1570.48
2018-11-19,Allston,769,3150.0,3329.4,2.71,1164.03,1230.33
2018-11-19,Back Bay,427,3100.0,3581.36,1.21,2555.41,2952.2
2018-11-19,Bay Village,16,3815.0,4187.56,1.44,2653.91,2913.09
2018-11-19,Beacon Hill,126,2853.5,3348.45,1.17,2429.33,2850.71
2018-11-19,Brighton,1332,2550.0,2864.59,2.57,991.13,1113.4
2018-11-19,Charlestown,42,2600.0,3076.83,1.43,1820.0,2153.78
2018-11-19,Chinatown,66,3995.0,4662.65,1.39,2865.98,3344.95
2018-11-19,Dorchester,129,2300.0,2523.43,2.43,947.92,1040.01
2018-11-19,Downtown,223,3400.0,4180.95,1.24,2747.1,3378.09
2018-11-19,East Boston,108,2438.5,2839.47,2.08,1170.48,1362.95
2018-11-19,Fenway,709,2700.0,3217.57,1.33,2032.17,2421.72
2018-11-19,Hyde Park,8,2300.0,2500.62,2.62,876.19,952.62
2018-11-19,Jamaica Plain,187,2859.0,3160.8,2.28,1252.07,1384.24
2018-11-19,Leather District,7,2300.0,2728.57,2.14,1073.33,1273.33
2018-11-19,Longwood Medical Area,18,2450.0,3569.33,1.28,1917.39,2793.39
2018-11-19,Mattapan,19,2301.0,2439.53,3.05,753.78,799.16
2018-11-19,Mission Hill,420,3650.0,4001.3,2.76,1322.69,1450.0
2018-11-19,North End,250,2700.0,3001.21,1.68,1607.14,1786.44
2018-11-19,Roslindale,24,2150.0,2403.46,2.29,938.18,1048.78
2018-11-19,Roxbury,196,3000.0,3403.57,2.71,1105.26,1253.95
2018-11-19,South Boston,172,3500.0,3981.85,1.8,1941.94,2209.28
2018-11-19,South Boston Waterfront,126,3543.5,4245.06,1.18,2996.52,3589.78
2018-11-19,South End,229,3400.0,3850.59,1.47,2317.26,2624.36
2018-11-19,West End,51,6036.0,6141.24,1.22,4965.1,5051.66
2018-11-19,West Roxbury,158,2670.0,2628.8,1.68,1585.94,1561.47
2018-12-18,Allston,1504,3000.0,3386.35,2.84,1055.19,1191.08
2018-12-18,Back Bay,514,3387.5,3905.72,1.3,2610.46,3009.81
2018-12-18,Bay Village,17,4290.0,4874.47,1.35,3170.87,3602.87
2018-12-18,Beacon Hill,218,3000.0,3651.54,1.42,2109.68,2567.85
2018-12-18,Brighton,2227,2700.0,2972.22,2.56,1056.38,1162.88
2018-12-18,Charlestown,63,2600.0,3456.65,1.35,1927.06,2561.99
2018-12-18,Chinatown,76,4622.5,5772.75,1.39,3314.25,4138.95
2018-12-18,Dorchester,165,2300.0,2666.84,2.39,963.2,1116.82
2018-12-18,Downtown,367,3845.0,4840.95,1.25,3081.04,3879.1
2018-12-18,East Boston,133,2700.0,3404.3,2.22,1217.29,1534.82
2018-12-18,Fenway,1461,2750.0,3379.11,1.54,1780.13,2187.37
2018-12-18,Hyde Park,16,2600.0,3134.44,2.5,1040.0,1253.78
2018-12-18,Jamaica Plain,239,2800.0,3613.72,2.13,1312.16,1693.49
2018-12-18,Leather District,8,2995.0,3985.5,1.88,1597.33,2125.6
2018-12-18,Longwood Medical Area,35,2700.0,3189.74,1.14,2362.5,2791.02
2018-12-18,Mattapan,20,2300.0,2365.25,3.15,730.16,750.87
2018-12-18,Mission Hill,718,3800.0,4325.65,3.22,1179.08,1342.19
2018-12-18,North End,209,2600.0,3296.49,1.73,1505.26,1908.5
2018-12-18,Roslindale,28,2000.0,2314.04,2.14,933.33,1079.88
2018-12-18,Roxbury,308,3500.0,3726.28,2.88,1213.96,1292.45
2018-12-18,South Boston,215,3500.0,4833.35,1.8,1944.44,2685.2
2018-12-18,South Boston Waterfront,132,3545.5,4244.48,1.28,2769.27,3315.21
2018-12-18,South End,265,3530.0,4309.0,1.55,2276.03,2778.31
2018-12-18,West End,47,7983.0,7280.74,1.3,6150.84,5609.75
2018-12-18,West Roxbury,107,2550.0,2583.37,1.59,1605.0,1626.01
2019-01-27,Allston,2534,3100.0,3310.58,2.83,1094.22,1168.55
2019-01-27,Back Bay,594,3200.0,3541.75,1.3,2468.57,2732.21
2019-01-27,Bay Village,28,3019.0,3324.14,1.32,2284.65,2515.57
2019-01-27,Beacon Hill,279,3000.0,3334.99,1.66,1803.88,2005.3
2019-01-27,Brighton,2923,2700.0,2919.54,2.56,1054.11,1139.82
2019-01-27,Charlestown,63,2600.0,3242.76,1.56,1671.43,2084.63
2019-01-27,Chinatown,51,4038.0,4673.71,1.45,2782.95,3221.07
2019-01-27,Dorchester,155,2400.0,2583.73,2.49,963.73,1037.51
2019-01-27,Downtown,377,3665.0,4159.42,1.33,2763.41,3136.2
2019-01-27,East Boston,188,2686.0,2922.03,2.52,1065.33,1158.95
2019-01-27,Fenway,2356,2870.0,3269.89,1.66,1727.57,1968.29
2019-01-27,Hyde Park,18,2199.5,2719.39,2.11,1041.87,1288.13
2019-01-27,Jamaica Plain,250,3000.0,3339.03,2.61,1150.31,1280.3
2019-01-27,Leather District,11,2800.0,2804.09,2.27,1232.0,1233.8
2019-01-27,Longwood Medical Area,33,2700.0,3413.85,1.18,2284.62,2888.64
2019-01-27,Mattapan,19,2300.0,2244.42,2.84,809.26,789.7
2019-01-27,Mission Hill,1278,3800.0,3965.06,3.3,1152.72,1202.79
2019-01-27,North End,276,2600.0,2935.94,1.65,1577.14,1780.92
2019-01-27,Roslindale,21,2450.0,2547.1,2.29,1071.88,1114.35
2019-01-27,Roxbury,451,3600.0,3794.56,2.97,1213.45,1279.03
2019-01-27,South Boston,161,3200.0,3748.98,1.92,1667.31,1953.35
2019-01-27,South Boston Waterfront,117,3500.0,4469.77,1.25,2804.79,3581.94
2019-01-27,South End,318,3325.0,3784.45,1.69,1965.33,2236.91
2019-01-27,West End,61,4200.0,4707.44,1.11,3767.65,4222.85
2019-01-27,West Roxbury,154,2590.0,2565.38,1.73,1493.86,1479.66
2019-02-18,Allston,3254,3130.0,3310.43,2.92,1073.46,1135.34
2019-02-18,Back Bay,553,3200.0,3708.74,1.29,2471.51,2864.43
2019-02-18,Bay Village,33,3850.0,3656.18,1.67,2310.0,2193.71
2019-02-18,Beacon Hill,301,2900.0,3262.49,1.62,1792.4,2016.45
2019-02-18,Brighton,3626,2700.0,2934.81,2.64,1022.9,1111.86
2019-02-18,Charlestown,70,2600.0,3030.11,1.67,1555.56,1812.89
2019-02-18,Chinatown,92,3433.0,5661.12,1.27,2699.45,4451.48
2019-02-18,Dorchester,140,2500.0,2718.37,2.69,930.85,1012.16
2019-02-18,Downtown,432,3112.5,4462.34,1.21,2566.03,3678.88
2019-02-18,East Boston,238,2700.0,2806.08,2.66,1013.56,1053.38
2019-02-18,Fenway,2641,2800.0,3224.18,1.57,1778.45,2047.88
2019-02-18,Hyde Park,19,2500.0,2664.11,2.53,989.58,1054.54
2019-02-18,Jamaica Plain,371,3000.0,3328.41,2.7,1109.67,1231.15
2019-02-18,Leather District,13,2400.0,2651.54,2.15,1114.29,1231.07
2019-02-18,Longwood Medical Area,39,2650.0,3113.36,0.97,2719.74,3195.29
2019-02-18,Mattapan,17,2300.0,2435.06,2.76,831.91,880.77
2019-02-18,Mission Hill,1579,3700.0,3897.25,3.23,1144.65,1205.67
2019-02-18,North End,331,2700.0,2891.95,1.77,1522.49,1630.72
2019-02-18,Roslindale,17,2495.0,2470.82,2.06,1211.86,1200.11
2019-02-18,Roxbury,555,3500.0,3712.09,3.01,1161.09,1231.45
2019-02-18,South Boston,158,3000.0,3450.89,1.82,1651.57,1899.79
2019-02-18,South Boston Waterfront,136,3748.0,5695.28,1.12,3353.47,5095.78
2019-02-18,South End,305,3400.0,3842.04,1.81,1878.62,2122.87
2019-02-18,West End,66,3997.5,6530.47,1.14,3517.8,5746.81
2019-02-18,West Roxbury,176,2550.0,2566.51,1.73,1471.48,1481.0
2019-03-18,Allston,2199,3100.0,3256.03,2.88,1075.73,1129.87
2019-03-18,Back Bay,513,2800.0,3325.58,1.12,2506.81,2977.35
2019-03-18,Bay Village,38,3800.0,3573.16,1.79,2123.53,1996.76
2019-03-18,Beacon Hill,287,2675.0,2901.85,1.3,2058.24,2232.79
2019-03-18,Brighton,1961,2850.0,3066.82,2.79,1020.05,1097.65
2019-03-18,Charlestown,58,2600.0,2953.9,1.5,1733.33,1969.26
2019-03-18,Chinatown,107,3955.0,4806.57,1.22,3230.42,3925.98
2019-03-18,Dorchester,154,2469.0,2641.95,2.58,957.75,1024.84
2019-03-18,Downtown,446,3574.5,4573.23,1.13,3175.75,4063.07
2019-03-18,East Boston,254,2700.0,2826.74,2.81,959.16,1004.19
2019-03-18,Fenway,2369,2722.0,3051.1,1.51,1807.29,2025.8
2019-03-18,Hyde Park,15,2400.0,2467.2,2.4,1000.0,1028.0
2019-03-18,Jamaica Plain,430,3100.0,3207.96,2.85,1089.05,1126.98
2019-03-18,Leather District,6,2350.0,2675.0,1.83,1281.82,1459.09
